ticker,sector,year,month,quarter,month_name,year_month,open_price,close_price,high_price,low_price,avg_close,total_volume,avg_volume,monthly_return,avg_daily_return,monthly_volatility,avg_volatility,max_drawdown,end_rsi,avg_rsi,end_ma50,end_ma200,golden_cross,trading_days,mom_pct_change
GOOGL,Technology,2026,1,1,Jan,2026-01,316.6771,337.7622,342.0492,310.1117,328.6382,621586400,31079320.0,7.8212,0.3911,1.2271,1.4082,-4.1581,60.94,70.6415,317.74,234.05,1,20,7.9872
GOOGL,Technology,2026,2,1,Feb,2026-02,335.9835,311.5407,348.7545,296.0416,316.4478,809043900,42581257.8947,-7.8324,-0.4122,1.4854,1.31,-12.1243,39.66,35.5042,319.76,249.24,1,19,-7.7633
GOOGL,Technology,2026,3,1,Mar,2026-03,303.0167,287.56,312.47,272.11,298.7066,671015800,30500718.1818,-7.5923,-0.3451,1.9129,1.5114,-20.3665,34.82,41.3114,311.42,263.48,1,22,-7.6975
GOOGL,Technology,2026,4,2,Apr,2026-04,290.84,384.8,385.84,289.45,330.8514,564665500,26888833.3333,29.9187,1.4247,2.6886,2.0788,-13.8822,87.32,70.9938,313.8,279.85,1,21,33.8155
GOOGL,Technology,2026,5,2,May,2026-05,381.63,382.97,408.61,379.05,392.175,427230400,26701900.0,-0.2668,-0.0167,2.3617,2.4331,-4.8805,49.8,75.6356,341.14,295.96,1,16,-0.4756
GS,Financials,2020,1,1,Jan,2020-01,199.2551,205.0776,216.0409,197.9527,208.4987,70831600,3372933.3333,1.6272,0.0814,1.3503,1.1076,-4.7933,44.56,63.7338,208.5,208.5,0,21,
GS,Financials,2020,2,1,Feb,2020-02,205.6037,174.2384,211.9954,169.1007,199.413,61711300,3247963.1579,-15.9894,-0.8415,1.591,1.3202,-19.1104,12.98,35.5332,204.18,204.18,0,19,-15.0378
GS,Financials,2020,3,1,Mar,2020-03,174.7938,134.161,183.802,113.5582,145.6991,133808200,6082190.9091,-19.0923,-0.8678,7.0001,4.7597,-45.621,44.64,31.4745,177.54,183.43,0,22,-23.0015
GS,Financials,2020,4,2,Apr,2020-04,126.793,159.1811,168.12,122.9484,150.8539,84992100,4047242.8571,18.4142,0.8769,4.5992,6.8041,-41.4631,49.14,61.6733,153.84,175.19,0,21,18.6493
GS,Financials,2020,5,2,May,2020-05,155.3452,171.5898,183.3855,143.5078,158.8335,68838500,3441925.0,8.6911,0.4346,3.2325,3.2691,-30.7823,57.74,51.957,150.67,172.01,0,20,7.7953
GS,Financials,2020,6,2,Jun,2020-06,172.306,172.5767,194.7229,164.6211,179.2945,77455700,3520713.6364,1.9148,0.087,3.7732,3.421,-23.2994,40.98,57.1068,167.52,173.29,0,22,0.5751
GS,Financials,2020,7,3,Jul,2020-07,173.677,172.8736,196.6965,170.2887,179.0663,84411600,3836890.9091,0.6584,0.0299,2.7343,3.2823,-20.2021,33.55,52.3805,177.89,174.16,1,22,0.1721
GS,Financials,2020,8,3,Aug,2020-08,173.3364,179.9911,189.4571,171.6248,179.7787,56569800,2693800.0,4.1849,0.1993,1.2433,1.8319,-19.1642,41.69,49.351,178.64,174.86,1,21,4.1172
GS,Financials,2020,9,3,Sep,2020-09,178.8754,176.5647,189.093,163.2984,175.2092,79074100,3765433.3333,-1.5062,-0.0717,1.8099,1.483,-24.0872,51.15,42.8157,177.31,174.9,1,21,-1.9037
GS,Financials,2020,10,4,Oct,2020-10,177.0567,166.0834,188.7943,162.9909,178.2711,71860700,3266395.4545,-5.8496,-0.2659,1.8304,1.8219,-22.8963,15.09,54.7555,177.3,173.49,1,22,-5.9362
GS,Financials,2020,11,4,Nov,2020-11,168.684,202.5789,209.2033,165.3718,191.6303,61139000,3056950.0,20.387,1.0193,2.1352,2.0281,-22.4231,69.71,66.154,182.48,171.84,1,20,21.9742
GS,Financials,2020,12,4,Dec,2020-12,204.9022,232.9485,233.1429,204.3633,217.6365,57496000,2613454.5455,14.3613,0.6528,1.8168,1.9392,-4.8256,67.67,68.4168,200.16,177.07,1,22,14.9915
GS,Financials,2021,1,1,Jan,2021-01,235.8548,239.5384,273.3177,229.8127,253.7924,73466400,3866652.6316,3.1845,0.1676,2.1407,1.9931,-11.9206,33.67,71.8616,228.5,188.02,1,19,2.8289
GS,Financials,2021,2,1,Feb,2021-02,240.8546,282.213,296.6381,240.2716,270.3617,56397500,2968289.4737,16.7019,0.879,1.782,1.9056,-10.7643,72.44,66.5968,252.77,198.85,1,19,17.8154
GS,Financials,2021,3,1,Mar,2021-03,288.2168,289.9905,316.4621,280.6434,297.5477,69663600,3028852.1739,3.0113,0.1309,1.6928,1.6955,-6.6168,36.86,61.1809,279.42,213.37,1,23,2.7559
GS,Financials,2021,4,2,Apr,2021-04,287.5961,309.0128,313.7839,286.4166,298.2502,64000400,3047638.0952,6.555,0.3121,1.3999,1.4689,-7.2446,62.73,51.6043,296.23,226.08,1,21,6.5596
GS,Financials,2021,5,2,May,2021-05,310.6889,331.0294,334.3139,303.7983,322.2768,54534300,2726715.0,7.0883,0.3544,1.4959,1.4616,-4.4461,53.68,63.1445,307.15,240.34,1,20,7.1248
GS,Financials,2021,6,2,Jun,2021-06,336.0835,337.7119,349.9291,309.7717,332.2141,61458900,2793586.3636,2.2782,0.1036,1.4942,1.4696,-10.8877,54.36,53.1118,323.77,257.12,1,22,2.0187
GS,Financials,2021,7,3,Jul,2021-07,338.753,333.5742,342.8728,310.5459,330.6536,53710100,2557623.8095,-0.9482,-0.0452,1.7144,1.6738,-9.3831,45.0,52.5271,330.65,273.43,1,21,-1.2252
GS,Financials,2021,8,3,Aug,2021-08,334.7222,369.7357,374.3991,330.8069,358.0308,48011900,2182359.0909,10.499,0.4772,1.2239,1.5336,-5.1639,51.4,69.5045,342.27,293.16,1,22,10.8406
GS,Financials,2021,9,3,Sep,2021-09,369.4228,338.0117,373.3749,333.0671,355.1127,50989600,2428076.1905,-8.7304,-0.4157,1.4507,1.2725,-10.013,35.37,41.9538,353.38,308.89,1,21,-8.5802
GS,Financials,2021,10,4,Oct,2021-10,339.2724,369.5927,375.3688,333.3532,357.3987,52460700,2498128.5714,9.1533,0.4359,1.676,1.6005,-10.4177,74.69,58.7762,357.63,321.49,1,21,9.3432
GS,Financials,2021,11,4,Nov,2021-11,372.9189,340.6583,381.0466,337.3232,358.9537,51024900,2429757.1429,-7.9106,-0.3767,1.3634,1.454,-10.1121,33.5,43.7852,356.24,332.18,1,21,-7.8287
GS,Financials,2021,12,4,Dec,2021-12,344.9999,343.8583,361.1164,329.5664,347.8088,54077900,2458086.3636,1.2427,0.0565,1.7204,1.6453,-11.8624,43.63,46.275,355.54,338.2,1,22,0.9393
GS,Financials,2022,1,1,Jan,2022-01,349.6559,318.8071,370.9228,293.2346,333.6661,86070200,4303510.0,-7.0246,-0.3512,2.1334,1.9795,-19.1153,23.63,40.321,342.61,342.17,1,20,-7.2853
GS,Financials,2022,2,1,Feb,2022-02,320.1104,306.7714,339.2292,293.8818,321.5264,55246800,2907726.3158,-3.5976,-0.1893,1.979,1.9991,-19.3145,29.92,49.4889,331.66,343.2,0,19,-3.7752
GS,Financials,2022,3,1,Mar,2022-03,305.0625,298.4622,313.5345,288.0191,301.7903,68146100,2962873.913,-2.3862,-0.1037,1.8231,1.7964,-23.3289,52.66,44.0648,310.66,339.7,0,23,-2.7086
GS,Financials,2022,4,2,Apr,2022-04,301.925,276.2108,314.0589,275.5056,291.6344,60544400,3027220.0,-7.3664,-0.3683,1.7355,1.6661,-27.1175,39.11,40.391,298.84,336.09,0,20,-7.4554
GS,Financials,2022,5,2,May,2022-05,276.5003,297.3335,299.9443,265.7317,282.5181,50846700,2421271.4286,7.7325,0.3682,2.0999,1.9765,-28.5681,68.95,46.2505,290.14,329.95,0,21,7.6473
GS,Financials,2022,6,2,Jun,2022-06,297.4699,270.1973,299.5349,253.0314,272.5729,55802300,2657252.381,-9.0052,-0.4288,2.1781,2.077,-32.8401,45.28,41.8857,279.55,320.39,0,21,-9.1265
GS,Financials,2022,7,3,Jul,2022-07,268.6054,303.2829,304.9112,252.7494,280.0729,53637700,2681885.0,11.9785,0.5989,2.117,2.2138,-32.4081,75.21,60.9985,278.02,313.76,0,20,12.245
GS,Financials,2022,8,3,Aug,2022-08,301.7728,304.9127,326.2344,297.67,310.9924,41448800,1802121.7391,0.719,0.0313,1.3041,1.8057,-21.2968,30.42,67.4874,292.82,307.48,0,23,0.5374
GS,Financials,2022,9,3,Sep,2022-09,302.3463,268.5984,315.6365,264.5381,293.1707,40946400,1949828.5714,-12.3083,-0.5861,1.6696,1.4348,-29.53,19.79,34.111,301.73,301.38,1,21,-11.9097
GS,Financials,2022,10,4,Oct,2022-10,272.3748,315.7648,317.2954,263.7407,288.6917,50063200,2383961.9048,16.6822,0.7944,2.2313,2.1318,-28.8456,85.65,54.2262,293.69,294.85,0,21,17.5602
GS,Financials,2022,11,4,Nov,2022-11,316.3331,356.2515,357.0742,314.0049,342.9558,54123100,2577290.4762,12.2678,0.5842,1.3601,1.7904,-15.6963,75.33,86.3267,309.5,297.13,1,21,12.8218
GS,Financials,2022,12,4,Dec,2022-12,356.5744,316.7931,356.5744,313.029,327.9268,42481000,2022904.7619,-11.5481,-0.5499,1.1948,1.3739,-14.1398,34.65,32.3343,330.46,299.58,1,21,-11.076
GS,Financials,2023,1,1,Jan,2023-01,318.749,337.4864,345.3652,310.1321,326.3685,72602300,3630115.0,6.7193,0.336,1.6942,1.5387,-12.7922,55.26,53.821,331.57,302.3,1,20,6.5321
GS,Financials,2023,2,1,Feb,2023-02,331.296,324.4228,350.2825,324.1275,339.4155,43626100,2296110.5263,-3.803,-0.2002,1.7559,1.6784,-8.9759,27.52,59.7711,329.57,307.22,1,19,-3.8709
GS,Financials,2023,3,1,Mar,2023-03,324.6458,303.9437,333.4451,280.4912,303.6766,71663200,3115791.3043,-6.0104,-0.2613,2.0007,1.7106,-20.8666,58.71,32.16,320.72,309.73,1,23,-6.3125
GS,Financials,2023,4,2,Apr,2023-04,303.0424,319.1171,320.6224,296.7518,310.0821,41876000,2204000.0,4.9556,0.2608,1.2781,1.7737,-16.1765,70.62,70.06,311.13,313.83,0,19,4.9922
GS,Financials,2023,5,2,May,2023-05,319.6839,303.2526,322.8524,294.847,303.0431,40053000,1820590.9091,-4.9065,-0.223,1.2566,1.1634,-16.7057,54.29,42.2814,304.4,314.51,0,22,-4.9714
GS,Financials,2023,6,2,Jun,2023-06,303.8237,301.9793,325.5635,290.763,306.2682,54495000,2595000.0,-0.1848,-0.0088,1.4377,1.4132,-17.9471,36.66,51.7557,306.3,314.06,0,21,-0.4199
GS,Financials,2023,7,3,Jul,2023-07,301.8575,333.1846,338.5681,292.7666,315.3345,53380000,2669000.0,10.0533,0.5027,1.514,1.5045,-17.779,80.64,60.481,309.35,317.31,0,20,10.3336
GS,Financials,2023,8,3,Aug,2023-08,331.4339,309.3781,335.8624,297.7287,314.171,39256100,1706786.9565,-7.2725,-0.3162,1.0893,1.3519,-16.258,37.91,36.3313,312.21,317.93,0,23,-7.1451
GS,Financials,2023,9,3,Sep,2023-09,311.2284,305.4697,326.8244,301.1364,311.5787,34252100,1712605.0,-1.1331,-0.0567,1.1681,1.1216,-14.9399,48.94,56.8205,315.71,314.45,1,20,-1.2633
GS,Financials,2023,10,4,Oct,2023-10,304.0158,286.6263,305.4791,273.1734,288.6766,49101000,2231863.6364,-6.0947,-0.277,1.4419,1.329,-23.2094,40.43,29.1077,300.36,310.55,0,22,-6.1687
GS,Financials,2023,11,4,Nov,2023-11,286.3619,325.0821,328.147,285.8993,312.9475,41300200,1966676.1905,12.836,0.6112,1.5143,1.6315,-18.6403,79.73,70.9495,301.53,308.44,0,21,13.4167
GS,Financials,2023,12,4,Dec,2023-12,325.0059,367.1807,369.0749,324.0161,349.5023,44129800,2206490.0,12.4778,0.6239,1.4491,1.5505,-6.3409,79.01,75.2925,321.95,310.96,1,20,12.9501
GS,Financials,2024,1,1,Jan,2024-01,364.5443,365.5056,374.9286,354.1409,363.7892,52633300,2506347.619,-0.3598,-0.0171,0.9545,1.4149,-3.0731,52.22,52.0252,350.26,317.85,1,21,-0.4562
GS,Financials,2024,2,1,Feb,2024-02,365.9053,372.9269,379.5697,357.1201,368.2603,44348700,2217435.0,2.1545,0.1077,1.164,1.064,-3.7184,56.84,54.9615,365.5,323.73,1,20,2.0304
GS,Financials,2024,3,1,Mar,2024-03,373.4829,400.38,401.8274,365.6131,379.2443,45998300,2299915.0,7.2863,0.3643,1.1947,1.1599,-2.2407,73.34,59.985,371.67,331.15,1,20,7.3615
GS,Financials,2024,4,2,Apr,2024-04,399.4118,409.0262,415.3718,371.0769,393.8474,54684900,2485677.2727,2.3785,0.1081,1.6334,1.4286,-6.7514,67.48,55.5168,384.44,341.11,1,22,2.1595
GS,Financials,2024,5,2,May,2024-05,409.007,440.249,451.9408,407.5692,435.5794,48543700,2206531.8182,7.4799,0.34,1.1411,1.3364,-3.7107,53.76,76.4891,412.2,353.19,1,22,7.6334
GS,Financials,2024,6,2,Jun,2024-06,442.5153,436.1987,447.9638,423.4981,437.1971,38992800,2052252.6316,-0.775,-0.0408,1.1942,1.0763,-4.9853,48.19,45.7574,430.19,365.7,1,19,-0.92
GS,Financials,2024,7,3,Jul,2024-07,438.3106,490.8875,498.8242,437.8285,467.7231,52458200,2384463.6364,12.0514,0.5478,1.4778,1.338,-3.5963,66.65,67.645,451.38,383.49,1,22,12.5376
GS,Financials,2024,8,3,Aug,2024-08,491.8229,494.975,495.8869,421.7815,476.7412,44402100,2018277.2727,1.2087,0.0549,1.7434,1.8575,-9.8246,74.62,55.7977,468.1,403.76,1,22,0.8327
GS,Financials,2024,9,3,Sep,2024-09,492.2783,480.2882,494.4415,443.7848,473.3916,39016900,1950845.0,-2.653,-0.1326,1.678,1.8228,-8.4507,72.21,46.624,475.58,418.66,1,20,-2.9672
GS,Financials,2024,10,4,Oct,2024-10,479.7741,502.2893,524.3292,469.7049,497.3791,41889200,1821269.5652,4.6617,0.2027,1.1956,1.5134,-4.733,51.14,64.8804,486.6,434.12,1,23,4.5808
GS,Financials,2024,11,4,Nov,2024-11,504.4331,590.3517,594.3872,495.2273,565.9939,49162600,2458130.0,17.1297,0.8565,2.7473,2.5204,-3.4797,62.96,66.2415,522.62,454.25,1,20,17.5322
GS,Financials,2024,12,4,Dec,2024-12,592.7207,558.2298,596.5324,530.8067,568.037,38981500,1856261.9048,-5.3901,-0.2567,1.3127,2.19,-9.1352,43.42,43.6495,555.78,474.86,1,21,-5.4412
GS,Financials,2025,1,1,Jan,2025-01,564.7517,624.3065,633.6652,542.7684,593.5196,53209500,2660475.0,11.5046,0.5752,1.8127,1.614,-7.5252,87.12,64.694,580.22,495.41,1,20,11.8368
GS,Financials,2025,2,1,Feb,2025-02,610.2684,609.6597,655.2976,590.771,625.0856,47574900,2503942.1053,-2.1108,-0.1111,1.49,1.6469,-9.5494,37.5,57.9874,597.55,515.88,1,19,-2.3461
GS,Financials,2025,3,1,Mar,2025-03,609.7675,535.2022,616.0181,509.5046,548.0928,63323500,3015404.7619,-12.4127,-0.5911,2.2708,2.0556,-21.5382,56.08,35.0786,591.82,527.14,1,21,-12.213
GS,Financials,2025,4,2,Apr,2025-04,532.224,536.4366,555.8054,430.4622,505.0885,74597700,3552271.4286,2.0537,0.0978,3.69,3.4736,-30.8957,62.52,46.2762,540.37,533.56,1,21,0.2306
GS,Financials,2025,5,2,May,2025-05,536.9754,591.1952,608.1901,534.4282,578.3411,48437500,2306547.619,10.0156,0.4769,1.6695,2.9896,-17.8679,66.22,75.779,543.53,544.78,0,21,10.2078
GS,Financials,2025,6,2,Jun,2025-06,589.3737,696.8414,703.2904,583.0428,625.5061,42628800,2131440.0,16.6407,0.832,1.3238,1.4384,-10.0421,88.06,66.6885,587.02,559.3,1,20,17.8699
GS,Financials,2025,7,3,Jul,2025-07,697.0875,712.4373,726.507,680.6449,701.9953,48019900,2182722.7273,2.3612,0.1073,1.2675,1.2986,-3.7475,60.43,67.6605,653.7,584.03,1,22,2.2381
GS,Financials,2025,8,3,Aug,2025-08,699.5589,737.6913,741.7189,683.3526,720.9155,34757600,1655123.8095,3.7021,0.1763,1.3716,1.3312,-4.1823,64.54,57.2995,704.32,605.63,1,21,3.5447
GS,Financials,2025,9,3,Sep,2025-09,728.9212,788.273,816.88,713.8457,771.454,37248400,1773733.3333,6.8034,0.324,1.3012,1.4236,-2.2296,66.35,68.7286,740.54,625.79,1,21,6.8568
GS,Financials,2025,10,4,Oct,2025-10,785.5708,781.3639,798.9537,732.5045,767.901,48971300,2129186.9565,-0.5934,-0.0258,1.4718,1.3378,-7.6545,50.98,43.9583,765.46,649.48,1,23,-0.8765
GS,Financials,2025,11,4,Nov,2025-11,781.5619,817.6619,832.7474,746.3526,787.0363,37634000,1980736.8421,4.8242,0.2539,1.7067,1.6396,-7.7798,60.39,58.04,779.15,665.02,1,19,4.6455
GS,Financials,2025,12,4,Dec,2025-12,810.2876,874.3983,914.2883,801.3986,871.211,45267500,2057613.6364,6.9312,0.3151,1.3646,1.6584,-4.2479,46.18,69.0473,820.65,696.69,1,22,6.9388
GS,Financials,2026,1,1,Jan,2026-01,879.3721,930.5129,979.5449,876.1391,936.8267,49804200,2490210.0,6.6248,0.3312,1.7672,1.6967,-5.8389,49.01,59.8745,883.68,738.2,1,20,6.4175
GS,Financials,2026,2,1,Feb,2026-02,927.2501,855.07,963.3203,849.6784,914.0245,49387100,2599321.0526,-7.7535,-0.4081,2.4957,2.0297,-11.9167,36.31,45.4305,916.94,774.55,1,19,-8.1077
GS,Financials,2026,3,1,Mar,2026-03,840.0,845.99,878.8,780.5,823.9096,52970600,2407754.5455,-0.6404,-0.0291,2.3775,2.3385,-19.4222,55.96,35.5891,877.84,799.45,1,22,-1.0619
GS,Financials,2026,4,2,Apr,2026-04,859.95,923.77,952.01,831.0,907.2214,41125000,1958333.3333,9.1046,0.4336,1.8191,2.0582,-11.3872,54.41,70.3019,869.76,824.37,1,21,9.194
GS,Financials,2026,5,2,May,2026-05,916.4,996.73,1005.36,899.0,946.9562,31744900,1984056.25,7.8995,0.4937,1.7974,1.7755,-6.9514,73.74,57.5219,896.07,843.58,1,16,7.8981
JNJ,Healthcare,2020,1,1,Jan,2020-01,122.5542,125.0747,127.0239,118.7819,123.7728,150462900,7164900.0,1.9969,0.0998,0.5488,0.5543,-1.2811,69.82,55.0929,123.77,123.77,0,21,
JNJ,Healthcare,2020,2,1,Feb,2020-02,125.5368,113.7052,129.8048,110.6107,124.9219,147288300,7752015.7895,-9.355,-0.4924,1.1107,0.6895,-12.1128,8.64,49.5674,124.32,124.32,0,19,-9.0901
JNJ,Healthcare,2020,3,1,Mar,2020-03,113.9589,110.8728,121.4502,92.2967,110.7598,355927400,16178518.1818,0.3601,0.0164,4.568,3.04,-27.3663,49.62,39.2814,118.76,119.51,0,22,-2.4911
JNJ,Healthcare,2020,4,2,Apr,2020-04,107.9726,126.8615,132.7463,106.1125,123.3522,234380900,11160995.2381,13.9388,0.6638,3.5774,4.4013,-15.8183,66.11,67.7262,117.52,120.48,0,21,14.4208
JNJ,Healthcare,2020,5,2,May,2020-05,126.5064,126.6426,129.8884,121.7557,125.1543,136206100,6810305.0,-0.0937,-0.0047,1.0523,1.9159,-6.52,53.52,43.2485,120.65,121.39,0,20,-0.1725
JNJ,Healthcare,2020,6,2,Jun,2020-06,125.3996,119.7295,127.7324,116.656,122.361,174066600,7912118.1818,-5.3953,-0.2452,1.2924,1.1509,-10.7676,34.16,42.3177,124.51,121.56,1,22,-5.4588
JNJ,Healthcare,2020,7,3,Jul,2020-07,119.7805,124.097,129.1287,119.2442,124.438,137880400,6267290.9091,3.6465,0.1657,0.8601,1.1948,-9.1035,52.85,66.2186,123.49,121.99,1,22,3.6479
JNJ,Healthcare,2020,8,3,Aug,2020-08,124.6334,131.4794,132.3279,124.1481,127.9627,109956200,5236009.5238,5.8311,0.2777,0.6532,0.7674,-4.8364,82.65,58.0371,125.24,122.74,1,21,5.9489
JNJ,Healthcare,2020,9,3,Sep,2020-09,131.8736,127.5969,133.2449,122.5233,126.6901,138799800,6609514.2857,-2.83,-0.1348,1.0987,1.002,-6.2536,56.38,45.361,127.06,123.18,1,21,-2.9529
JNJ,Healthcare,2020,10,4,Oct,2020-10,127.9655,117.5095,131.248,114.5441,124.75,137284700,6240213.6364,-8.0553,-0.3661,1.2361,1.1833,-10.8691,12.48,45.4559,126.41,123.39,1,22,-7.9057
JNJ,Healthcare,2020,11,4,Nov,2020-11,119.1122,124.859,129.671,117.8352,124.4916,153635100,7681755.0,6.1691,0.3085,1.189,1.2456,-9.9655,48.47,55.568,124.69,123.21,1,20,6.2544
JNJ,Healthcare,2020,12,4,Dec,2020-12,126.2484,135.8191,136.0607,125.8773,131.0989,158925000,7223863.6364,8.5612,0.3891,1.0462,1.1015,-3.4814,62.93,61.5223,126.92,124.64,1,22,8.778
JNJ,Healthcare,2021,1,1,Jan,2021-01,135.6983,140.7814,149.8601,133.0144,139.8284,184488700,9709931.5789,3.7674,0.1983,1.2499,1.0433,-4.3113,55.63,72.0016,133.36,127.35,1,19,3.6536
JNJ,Healthcare,2021,2,1,Feb,2021-02,142.6627,137.6039,144.9324,137.1784,141.3567,147681200,7772694.7368,-2.1887,-0.1152,1.3237,1.2026,-6.4711,35.09,51.3842,138.6,128.69,1,19,-2.257
JNJ,Healthcare,2021,3,1,Mar,2021-03,140.2004,142.7187,145.0459,131.5339,139.1243,175073000,7611869.5652,3.7461,0.1629,1.0448,1.1492,-9.6524,72.55,52.2474,140.57,130.37,1,23,3.717
JNJ,Healthcare,2021,4,2,Apr,2021-04,141.199,141.3119,145.7059,135.9279,141.5803,162648500,7745166.6667,-0.9102,-0.0433,0.8614,0.8653,-5.8691,52.99,53.0748,140.27,132.48,1,21,-0.9857
JNJ,Healthcare,2021,5,2,May,2021-05,142.0674,147.8907,150.0044,141.6505,147.183,133901100,6695055.0,4.597,0.2299,0.8115,0.8846,-2.487,50.21,65.208,143.78,134.59,1,20,4.6555
JNJ,Healthcare,2021,6,2,Jun,2021-06,148.6771,143.9499,148.7208,141.3721,143.8414,145670800,6621400.0,-2.6139,-0.1188,0.7898,0.8081,-5.0249,41.04,38.1368,144.98,136.26,1,22,-2.6647
JNJ,Healthcare,2021,7,3,Jul,2021-07,143.9498,150.4684,151.4995,143.8537,148.3159,133724800,6367847.619,4.4807,0.2134,0.7439,0.8178,-2.6913,62.16,65.7129,146.34,138.56,1,21,4.5283
JNJ,Healthcare,2021,8,3,Aug,2021-08,150.7043,152.18,157.2781,149.682,153.2948,114788500,5217659.0909,1.1813,0.0537,0.631,0.6362,-3.0715,51.06,68.2314,149.78,141.9,1,22,1.1375
JNJ,Healthcare,2021,9,3,Sep,2021-09,151.9778,141.9573,154.0171,141.8782,146.5804,132028700,6287080.9524,-6.8826,-0.3277,0.7259,0.7371,-9.4781,28.0,24.871,150.03,143.88,1,21,-6.7175
JNJ,Healthcare,2021,10,4,Oct,2021-10,141.9837,143.1703,145.9391,138.3007,142.0699,136327000,6491761.9048,0.9279,0.0442,0.83,0.7711,-11.6136,57.8,44.5981,145.82,144.69,1,21,0.8545
JNJ,Healthcare,2021,11,4,Nov,2021-11,143.4165,137.959,147.3367,137.8883,142.9807,164263300,7822061.9048,-3.6247,-0.1726,0.926,0.8614,-12.0277,34.79,49.4676,142.74,144.8,0,21,-3.6399
JNJ,Healthcare,2021,12,4,Dec,2021-12,138.7996,151.3542,153.513,138.2422,147.7448,167972300,7635104.5455,9.4002,0.4273,1.0921,1.0332,-11.3732,64.19,62.2655,145.21,145.78,0,22,9.7095
JNJ,Healthcare,2022,1,1,Jan,2022-01,150.5933,152.4336,154.2119,140.0206,149.9032,165534400,8276720.0,0.8013,0.0401,0.9898,1.0035,-8.0558,47.94,47.0205,147.6,146.67,1,20,0.7131
JNJ,Healthcare,2022,2,1,Feb,2022-02,151.947,146.538,153.6103,138.6577,148.3691,154615300,8137647.3684,-3.7474,-0.1972,1.3556,0.9544,-10.2081,39.44,45.3758,149.38,147.06,1,19,-3.8676
JNJ,Healthcare,2022,3,1,Mar,2022-03,145.1756,157.8108,160.4643,144.6147,154.1221,180106000,7830695.6522,7.5527,0.3284,1.431,1.4119,-6.8808,67.19,62.8474,151.05,147.97,1,23,7.6927
JNJ,Healthcare,2022,4,2,Apr,2022-04,157.6506,160.6869,166.2343,156.2882,161.3868,163454500,8172725.0,1.9761,0.0988,1.1792,1.2085,-2.9837,46.97,59.6895,155.74,149.58,1,20,1.8225
JNJ,Healthcare,2022,5,2,May,2022-05,160.6958,160.8861,162.8666,153.7682,158.8498,152737200,7273200.0,0.2421,0.0115,1.2576,1.2213,-6.4889,57.38,45.2233,159.58,150.46,1,21,0.1239
JNJ,Healthcare,2022,6,2,Jun,2022-06,160.5455,159.0758,164.3094,149.8903,157.1401,159293700,7585414.2857,-0.9603,-0.0457,1.3049,1.1296,-8.9991,57.09,44.6762,158.81,150.96,1,21,-1.1252
JNJ,Healthcare,2022,7,3,Jul,2022-07,159.0221,156.3963,161.2983,152.1307,157.0241,114640700,5732035.0,-1.624,-0.0812,1.1284,1.1969,-7.6356,39.36,45.9565,157.55,152.39,1,20,-1.6844
JNJ,Healthcare,2022,8,3,Aug,2022-08,156.0827,145.5565,157.2656,145.4934,150.8438,157260000,6837391.3043,-7.0849,-0.308,0.8314,0.9371,-12.1189,36.51,36.7083,154.62,153.24,1,23,-6.931
JNJ,Healthcare,2022,9,3,Sep,2022-09,145.6919,147.3789,151.2672,145.0783,148.7751,168332500,8015833.3333,1.4025,0.0668,1.1735,1.1024,-12.1243,45.35,49.6229,150.52,153.82,0,21,1.252
JNJ,Healthcare,2022,10,4,Oct,2022-10,148.2179,156.951,158.2321,143.5988,150.2607,139408400,6638495.2381,6.4124,0.3054,1.0392,1.1414,-12.7398,79.83,55.7352,149.37,153.75,0,21,6.4948
JNJ,Healthcare,2022,11,4,Nov,2022-11,157.0322,161.6232,161.7322,150.5004,157.4069,138341800,6587704.7619,3.0402,0.1448,1.0121,1.0537,-7.8103,67.06,62.1938,153.06,154.57,0,21,2.9769
JNJ,Healthcare,2022,12,4,Dec,2022-12,162.5312,160.3974,164.3836,158.0548,161.0274,129803700,6181128.5714,-0.7088,-0.0338,0.6873,0.9029,-3.7999,53.2,57.391,158.44,155.84,1,21,-0.7584
JNJ,Healthcare,2023,1,1,Jan,2023-01,159.9525,148.3847,164.2836,146.2327,156.1517,160524000,8026200.0,-7.6396,-0.382,1.0111,0.835,-11.1898,15.43,33.5095,158.92,155.61,1,20,-7.4894
JNJ,Healthcare,2023,2,1,Feb,2023-02,147.9942,140.1603,151.036,139.9591,146.142,164776500,8672447.3684,-5.6134,-0.2954,1.0429,1.0257,-15.3768,25.92,30.0863,153.31,154.24,0,19,-5.5426
JNJ,Healthcare,2023,3,1,Mar,2023-03,139.9317,141.7516,142.8948,137.2795,140.0303,185723800,8074947.8261,1.2093,0.0526,0.9508,0.9828,-16.5971,56.68,40.4557,144.24,152.15,0,23,1.1353
JNJ,Healthcare,2023,4,2,Apr,2023-04,141.7059,149.708,152.9363,140.7822,149.4153,146071300,7687963.1579,5.6501,0.2974,1.2678,1.1762,-13.3946,48.21,68.3489,144.16,151.31,0,19,5.6129
JNJ,Healthcare,2023,5,2,May,2023-05,149.6165,142.8764,151.976,141.2731,146.1207,132116300,6005286.3636,-4.6346,-0.2107,0.6522,1.0476,-13.1023,14.85,32.0409,146.23,150.4,0,22,-4.5633
JNJ,Healthcare,2023,6,2,Jun,2023-06,142.3972,152.5145,153.2056,141.1164,148.989,146417700,6972271.4286,6.5816,0.3134,0.6628,0.6477,-12.9953,73.45,68.4205,147.8,150.42,0,21,6.7458
